 t [day]	Mdot [M_\odot yr^-1]
4.621782349475175	0.010176463662073957
5.842473208564813	0.055135424496475904
6.650332427999828	0.12023626899239348
7.896616623183586	0.2592857962007018
8.55091582565506	0.3241630992054269
10.4158911034479	0.5573779662122947
11.043484216022577	0.689673806388223
11.947040257530803	0.8910810367719589
12.908459493815416	1.1001612628871003
13.82536858027204	1.2954870516478438
14.922543773532027	1.5318725276757537
15.941826204593031	1.7585497769659098
16.845382246101256	1.9655897074387545
17.76229133255788	2.1800628265178217
18.729274337570992	2.408287662429989
19.678453282652907	2.630398448960751
20.823476886977986	2.8872893197598244
21.844984825530386	3.094158860530581
22.69846694848212	3.239528661818688
23.59757197500755	3.3543185314387456
24.52449584517547	3.4217487769859
25.434728409157895	3.432921899420829
26.27708299465263	3.3962874764883493
27.146143670044165	3.3177984024775875
28.012978837944296	3.207897752195077
28.87647574460733	3.077271732221378
29.74664917374456	2.9335970851029782
30.62016086411889	2.784718471960106
31.51481487566152	2.6330811037116346
32.40501787222135	2.486824097350684
33.28298057757848	2.3493034466570544
34.27333141125129	2.203577497470031
35.05893555571534	2.095441450094165
36.00588899330585	1.9738411910934903
36.95506793838777	1.8612034102256803
37.99883095185417	1.7473813965515108
39.01143686044097	1.646240279785236
40.02626827651917	1.5532516077297644
41.15014955967596	1.4591268331613947
42.262903305375744	1.3741773350638558
43.31111733382494	1.3008781509150524
44.248055987704156	1.2403349233907783
45.20724971649738	1.1827608922853536
46.05516807072061	1.1352546523563076
46.963175127211635	1.0876055930675919
47.76658333160688	1.0480027483066658
48.6834924180635	1.0055004119586106
49.49135163744154	0.9702499778001137
50.36820158905297	0.9341359523083508
51.269532123069794	0.8991642973225289
52.188666717017824	0.8655706666404717
53.147860445811034	0.8325634234436605
54.05364199481066	0.8031662904533399
54.8859817965941	0.7775571360256616
55.820694942981916	0.7502852992957476
56.719799969792206	0.7254314473154948
57.614453981619704	0.7019471177114124
58.52468654560212	0.6792413822148816
59.58402811150832	0.6542159480875493
60.32512210614438	0.6375438914198853
61.242031192601004	0.6178055571300155
62.394844073145975	0.594291386312159
63.52985289375975	0.5724529722305961
64.42005589031959	0.5561704442743843
65.35476903670741	0.5398211863928077
66.30728624302641	0.523900385611955
67.23309735944864	0.5090985342073643
68.14110441593967	0.4951875469040137
69.07581756232749	0.48145857339314463
69.98827563380131	0.4686025549837404
70.82506645056755	0.4572614074055398
71.74642655200697	0.4452446047525772
72.55651127887641	0.43506622230143
73.38440006567706	0.425020092478817
74.31911321206488	0.41408922281506294
75.09358981907192	0.4053472969920813
76.06391108532213	0.39477803058700095
76.98972220174436	0.38507190230082555
77.90663128820097	0.3758050670909029
78.89475661438239	0.3661848834136524
79.84727382070139	0.3572534985017254
80.63065245767405	0.35014809542934394
81.48079631938869	0.34267160761984994
82.53568687031208	0.33371874908705496
83.32796753725033	0.3272203837043584
84.20481748886175	0.320244182077424
85.07276541050759	0.313553067615878
85.98967449696421	0.3067063395212703
86.95999576321442	0.2996983550344828
87.89470890960226	0.2931685472539566
88.91844235564604	0.2862546356588078
89.87986159193065	0.27997801834279146
90.60537703412692	0.2753747048194128
91.7448368697235	0.2683666707102089
92.86204163040608	0.26174720534733703
94.2685623649706	0.2537494570207802
95.06974506187446	0.24935331811930114
95.52374859011998	0.24691165123415754
96.44955970654219	0.2420401179166288
97.3442137180848	0.23746536157143827
98.448065433819	0.23199365451218834
99.30711132549924	0.22786240404662877
100.06823488755789	0.22429154766826373
101.1097723935329	0.21953654659634914
101.90650407545394	0.21599820418011575
102.84121722184176	0.2119525613431759
103.86495066788555	0.20764766575163984
104.99550847351654	0.20304066801592657
105.83229929028276	0.19972644289072006
106.58006980739303	0.19683131500256618
107.64831340326484	0.19280074258989133
108.63643872944624	0.18917898062150906
109.59785796573085	0.18574974688284715
110.35453051280669	0.1831143066247715
111.19132132957294	0.180262943715889
112.24176086551354	0.17677447042653183
113.00733544255499	0.17429377206400493
113.86193031925242	0.17158418841758546
114.9835860949178	0.16812018951898913
116.11414390054878	0.16473096866159181
117.08446516679899	0.16190097862839023
118.00137425325562	0.15929142961185044
119.0607158191618	0.15635215836607314
119.91531069585923	0.1540382177474651
121.02806444155902	0.15109932169156784
121.88265931825646	0.14889735876871726
122.79956840471307	0.14658640665054049
123.55624095178894	0.1447184161642599
124.45534597831436	0.14254350616822925
125.35445100483979	0.14041582097155053
126.44940069060837	0.13788650467804886
127.87372548510409	0.13469431612232982
128.363337133212	0.13362178684969567
129.59181726846455	0.13098472969230152
130.5265304148524	0.12902861387214218
131.67489228041455	0.12668294064964916
132.54729121704318	0.1249421075151915
133.5888287230182	0.12290887194937662
134.76389667847718	0.12067209558173006
135.38703877606903	0.11950981437705888
136.45528237194083	0.11755476814157279
137.41670160822545	0.11583461302733665
138.48494520409724	0.11396578299037152
139.55318879996904	0.11214031396311121
140.46119585646005	0.11062176924999047
141.52053742236626	0.10888747775013023
142.51756477851325	0.10729091865377512
143.50569010469468	0.10574181507075005
144.60063979046328	0.10406274513940028
145.9003361654406	0.10211929180544477
146.65700871251647	0.10101190828094131
147.83207666797543	0.09932630641962599
148.74008372446644	0.0980514837092163
149.4878542415767	0.09701929456867939
150.34244911827415	0.09585875008245623
151.26826023469638	0.09462397001255017
152.2652875908434	0.09331971027712166
153.36913930657755	0.09190574387733068
154.82907222093567	0.09008264516113283
156.18218077570663	0.08843912315936782
156.3602213750186	0.08822609280910149
157.3216406113032	0.08708840413256455
158.22074563782863	0.08604347525765535
159.3067932936316	0.08480519139528442
160.3127226797442	0.08368100878182094
161.34535815575362	0.08254915062768751
162.4492098714878	0.08136342743448766
163.42843316770364	0.08033196802904571
164.35424428412585	0.07937396947155965
165.31566352041045	0.07839640792431732
166.47292741593822	0.07724249671780649
167.6836034912596	0.07606125895377097
169.0545161059617	0.07475474574605771
170.46103684052628	0.07344751347544866
171.7607332155036	0.07226852145809715
172.98921335075616	0.07117892290867005
174.0040447668344	0.07029649646172588
175.054484302775	0.06939952805222258
175.9446872993348	0.06865216693752146
176.90610653561941	0.06785789840305537
178.50847192942712	0.06656307412481681
178.45505974963353	0.06660566277909051
179.5233033455053	0.06576124039610678
180.6093510013083	0.06491836122243899
181.6419864773177	0.06413119538267735
182.53218947387754	0.06346351471512923
183.36898029064378	0.06284492046835548
184.6508726056899	0.06191387881594805
185.63009590190575	0.061215890638424426
186.84077197722706	0.06036836434018178
187.48171813475017	0.05992644592911559
189.5113809669066	0.05855711960021704
189.76063780594333	0.058392044157309274
190.84668546174632	0.05768048290456016
191.8615168778245	0.05702671008177826
193.0009767134211	0.05630517420218315
193.85557159011853	0.05577253635537966
195.17307202502707	0.054965359145318964
196.88226177842193	0.05394280251828189
198.44901905236725	0.053029102442452784
200.05138444617495	0.05211726542658642
200.58550624411083	0.05181827909427449
202.33030411736812	0.05085842694490408
203.39854771323988	0.05028320584638679
203.68341267213904	0.05013137711677834
204.60922378856125	0.04964241248395173
205.3926024255339	0.04923395366049939
206.67449474058006	0.04857580486959238
207.67152209672707	0.04807252460721635
209.0958468912228	0.047366316178244564
210.23530672681937	0.046811915324166786
211.28574626275997	0.046308956181532024
212.5320304579437	0.04572212095711483
213.54686187402191	0.045252037648893496
214.59730140996254	0.04477265254004453
216.02162620445824	0.044134071719960664
216.57355206232535	0.04389009312854814
217.57057941847236	0.043454182620212306
218.56760677461935	0.04302438651797126
219.350985411592	0.04269090612320978
220.348012767739	0.04227175224756447
221.62990508278514	0.04174136148331053
222.84058115810652	0.041249054397173586
223.87321663411595	0.04083562085179575
224.87024399026296	0.04044199093066686
225.6180145073732	0.04015028591019532
226.40139314434586	0.03984787537378123
227.46963674021762	0.03944066931000624
228.89396153471338	0.038906832536842156
230.03342137030995	0.03848709616454542
230.7099756476954	0.038240903591995244
231.7070030038424	0.03788213593503484
233.38058463737488	0.03729053830479613
234.23517951407234	0.03699347565503663
236.79896414416464	0.03612210171163362
237.65355902086205	0.03583808896697189
238.79301885645864	0.03546428975137853
239.64761373315608	0.03518754513339643
240.71585732902787	0.03484588511768263
242.35383084269796	0.03433104089056524
242.994777000221	0.034132502003694554
243.70693939746891	0.03391379905588374
244.84639923306548	0.033567968336659634
245.98585906866205	0.033227093986369284
247.12531890425865	0.03289108380779054
247.7662650617817	0.03270418176023874
249.01254925696546	0.03234502612071708
250.00957661311247	0.0320616944318322
251.39829328774582	0.031672853463346556
252.53775312334238	0.03135875249984094
253.10748304114068	0.031203347030765074
254.24694287673725	0.030895776485550613
254.674240315086	0.030781538826565372
255.95613263013212	0.030442376071951147
257.80775486297654	0.02996170110294759
258.23505230132525	0.029852295904271315
259.2320796574723	0.02959919574038614
260.08667453416973	0.029384651695071717
261.3685668492159	0.029066920601345924
262.7928916437116	0.028719530356219665
263.7899189998586	0.028479825438426264
264.7869463560056	0.028242927031992382
266.2112711505014	0.027909284928819406
266.2824873902261	0.02789274870482781
267.3507309860979	0.02764635099019016
268.3477583422449	0.02741913377363965
270.34181305453893	0.026972514995202597
270.6266780134381	0.026909549103889523
271.69492160930986	0.02667525920856264
272.62073272573207	0.026474521632434165
273.6177600818791	0.02626070991145443
274.1874899996774	0.026139620447281485
275.0064767565124	0.02596692520806546
276.3595853112834	0.025685097743314688
277.03613958866885	0.02554579429545759
277.8907344653663	0.02537134498851357
278.8877618215133	0.0251699291988384
280.02722165710986	0.024942479925793556
281.5227626913304	0.024648311189865726
283.30316868445004	0.024304425326724173
284.65627723922097	0.024047562018023556
