 t [day]	Mdot [M_\odot yr^-1]
3.631043741212091	0.09040564836734906
4.5746589175655075	0.17650674222130827
5.656255558385698	0.31893923711132766
6.726724661748892	0.5071858622319012
7.786066227655087	0.738592366414504
9.259352186961603	1.128915145196684
10.113947063659037	1.3873158322343708
10.843913520838095	1.6236710948772342
12.108001775953051	2.059993347041632
12.566456319181363	2.2246227375373056
13.78158340948553	2.670536706983068
15.299379518620034	3.2311524059113204
16.46999645909621	3.651704412022454
17.60055426472719	4.037191203557666
18.624287710770993	4.361905200036394
19.323097063070456	4.5677056155447975
20.222202089595882	4.811467539727508
21.134660161069707	5.03300238735441
22.018186635155338	5.2214528400205005
23.02856703625074	5.404167071969422
24.51298053301425	5.6050390871289295
25.487752814247266	5.689406759205737
26.685075844620233	5.736704454887209
27.297090404755114	5.735878446219569
28.265186163513928	5.700107626657033
29.308949176980324	5.616723245790701
30.130161441306765	5.521902513759671
31.09603169257418	5.382607304352493
31.96175410672861	5.237097556336268
32.83192753586584	5.075794461890859
33.69987545751167	4.903990011255709
34.61678454396829	4.714673340623582
35.50031101805393	4.528013192670455
36.41722010451055	4.332880783102294
37.44985558051995	4.114469790924931
38.2421362474582	3.9495880017198335
39.15236881144062	3.7644934974102364
40.064826882914446	3.584736885927536
41.10636438888944	3.3877650062838787
42.26585379190862	3.179820220958631
43.64566843657635	2.948830236994665
44.95871785650209	2.745947103753234
46.060344064744875	2.5883133703359866
47.12636215312527	2.446361015536282
48.28585155614445	2.30326167998114
50.250974671050265	2.085732597408168
51.303639714482266	1.9810787920472426
53.85852231460897	1.7573189902450415
54.56178268189123	1.702461865248517
55.57661409796944	1.6278682960225832
56.53135681035553	1.5622680261776842
57.653012584596596	1.4903982659470025
58.81695300259857	1.421238731070963
59.77392122390039	1.368147718747533
60.57955493578703	1.3258794526732751
61.48311097729525	1.2809209569223012
62.471236303476665	1.2345002434637318
63.33028219515689	1.1963018811440642
64.29615244642432	1.1555715747406186
65.18635544298414	1.1199628267095416
66.09881351445796	1.0852477635575617
67.02017361589738	1.0518988328608565
68.17743751142515	1.0122568832598327
68.85844280379342	0.9900180314684112
70.17594323870198	0.9491103268177704
70.80798736625945	0.9304142588479326
72.26792028061756	0.889350098212109
73.90144277930486	0.846622845837296
74.97858840514223	0.8201407982377
76.64771902369192	0.7815188052464253
78.33020268719	0.7452936842379159
80.07945157543006	0.7102276304120341
82.22484079713924	0.6704624807193222
83.20851510833785	0.6533190796419457
85.01562719135431	0.6234562226666092
86.6357966450932	0.5983452859578612
87.20552656289148	0.589863793225546
88.03341534969212	0.5778465456142525
89.00373661594233	0.5642077263653311
90.00076397208935	0.5506726293457962
91.11351771778912	0.5361124743537053
92.90282574087436	0.5138362413573259
93.39243738898229	0.5079725463179359
94.64762361413163	0.49337146807094673
95.56453270058826	0.48308249907880313
96.56156005673527	0.47223938278312977
97.58529350277908	0.4614642053114572
98.68024318854766	0.45032390180672177
99.69507460462586	0.4403382826503764
100.64759181094487	0.43125062544386306
101.43097044791753	0.4239756870967931
102.49031201382371	0.41441305953539964
103.34490689052114	0.40692096386959525
104.36864033656495	0.3981973916765432
105.232137243228	0.3910447087807006
106.47842143841176	0.381039530406247
107.42203661476516	0.3737046810331736
108.312239611325	0.36696768622588294
109.2469527577128	0.36007816673979226
110.47543289296539	0.3512997929867438
111.22320341007564	0.3461047064119526
112.05109219687628	0.34047945151080744
113.06592361295448	0.33375962872212633
113.68906571054636	0.3297264775584098
114.56146464717499	0.32419548582525226
115.82555290228996	0.31641240563693657
116.75136401871217	0.31087953391307255
117.79290152468717	0.3048179692659041
118.95016542021493	0.29827801688770256
120.06291916591472	0.29217605854961964
121.54955817016963	0.284297160664263
122.63560582597262	0.27873089125859873
123.46349461277326	0.2745912412971675
124.42491384905787	0.26989273568999417
125.74241428396641	0.26363761657088636
126.77504975997583	0.25887806863246554
127.77207711612283	0.25439772815177114
129.0183613113066	0.24895081043520717
129.79283791831364	0.2456491496483109
130.914493693979	0.2409768141427151
131.81359872050444	0.23732226792341116
133.14890321534418	0.23203861187313493
134.6444442495647	0.22631737849548922
135.56135333602134	0.22290849110797076
137.2883471493474	0.2166833663277327
137.6622324079025	0.21536828142648776
138.3565907452192	0.21295593397440693
139.8432297494741	0.20791869325403514
140.48417590699717	0.2057991605321205
