 t [day]	Mdot [M_\odot yr^-1]
19.947684678840044	0.007696138379921182
21.550050072647736	0.04365853339696939
23.259239826042606	0.0946075056799008
24.781486950159906	0.1475782097130788
26.348244224105205	0.20455304598996293
27.67464668897935	0.2504689556707426
29.098971483475076	0.29349433194806884
30.55890439783319	0.3281408628732958
31.934268027518122	0.3513224514529263
33.32743571713425	0.36633153854116207
34.774015586543975	0.37442373645471855
36.22949748591929	0.3759314552671457
37.59150807065583	0.37154795914796696
38.98912677525475	0.36125569219689385
40.337784315042896	0.34619094848618237
41.744305049607426	0.3262010599739492
43.128570709257964	0.30377483619601103
44.53064042883969	0.2798889653577688
45.981671313232205	0.25538991251408677
47.339230882985945	0.23362779620188037
48.73684958758487	0.2129654847787072
50.134468292183804	0.19432271433338077
51.7012255661291	0.17585564693032468
53.2590808101088	0.1598843991429522
54.7902299641917	0.1462567189576559
56.33918317706634	0.13427406323644828
57.97715668959697	0.1232712294262755
59.25904900464312	0.11567089797541973
61.110671237487566	0.10599708315834161
62.53499603198328	0.0994371808258489
63.888104586754224	0.09380198925023729
65.81094305932345	0.08663954884450531
67.37770033326875	0.08142549146074333
68.80202512776448	0.0770986114029836
70.79607984005848	0.07160967943017034
72.22040463455421	0.06804295138616705
74.49932430574736	0.06286361688433635
75.06905422354566	0.0616598584158647
76.35094653859181	0.059072015245940614
78.4874337303354	0.055098188232826514
80.5527046823542	0.05161474866525173
83.54378675079522	0.04710789221501082
85.60905770281403	0.04431915803045753
85.75149018226358	0.04413563849638123
88.17284233290633	0.041175556797746996
89.73959960685163	0.039409616402640756
92.87311415474221	0.03618883419297596
95.15203382593538	0.034077991297257665
98.00068341492683	0.03167870082082799
99.70987316832169	0.03035346495317714
103.69798259290972	0.0275533545953734
105.97690226410288	0.02611606566008573
106.54663218190117	0.025773438695625414
110.5347416064892	0.02354461166489631
112.81366127768236	0.02239207937093687
115.09258094887552	0.021317792350289078
117.37150062006869	0.02031491365392618
119.65042029126184	0.019377337763119392
120.78988012685842	0.018931307812760933
122.49906988025329	0.018288929265993965
126.48717930484132	0.016904523430325846
128.76609897603447	0.016178805523045296
131.04501864722764	0.015496057419212754
133.3239383184208	0.014853033471330499
135.60285798961397	0.014246790406458534
137.8817776608071	0.013674653750308182
139.0212374964037	0.013400605757018989
142.43961700319343	0.012623173454666342
144.7185366743866	0.012139578722566663
146.99745634557974	0.011681545944720845
149.27637601677293	0.011247370899428998
151.55529568796607	0.010835488153904407
153.83421535915923	0.01044445749911496
156.11313503035237	0.010072951934855159
158.39205470154556	0.009719747005505174
162.94989404393186	0.009063798071256719
169.78665305751136	0.008191441069669713
177.7628719066874	0.007316560954466386
186.87855059146005	0.006470698570660715
197.13368911182923	0.005676583750545156
208.52828746779505	0.0049485344141082235
221.06234565935742	0.00429365946482256
235.87532352211298	0.003670329427175782
252.96722105606165	0.0031025914313735823
273.4774980968001	0.0025765183261882976
297.40615464432824	0.0021132718405345906
325.89265053424276	0.0017056423587746843
362.3553652733333	0.0013330027260790064
410.2126783683896	0.001000894267238705
476.30134883299127	0.0007094752587329571
572.0159750344985	0.0004646441985299106
